system_id,sentence
418,上周四出現波買進買權的熱潮，持有者可以在月之
418,"前以每股美元至美元的價格買進逾,萬股輝達股票"
418,輝達上周五收在
418,美元
418,看漲選擇權相對於看跌選擇權的成本已經下降，讓押注股票進步上漲的成本更低
418,這些
418,合約將在輝達預計在明年月底發布第四季業績後到期
418,董事總經理兼高級研究分析師表示輝達股價將繼續波
418,動，訂單將起伏不定
418,但只要該公司執行其產品路線圖，就會推動健康成長，讓其股票保
418,持吸引力
418,心得/評論
418,今年月前的狂潮
418,每天就看台積電鴻海輪流表演
418,台股不斷漲讓空軍投降
418,現在又開始有那個感覺了
418,就是由輝達帶起來的漲勢
419,外資
419,排行股票名稱收盤價漲跌買超百萬
419,光聖
419,華星光
419,台達電
419,士電
419,京元電
419,祥碩
419,勤誠
419,中信金
419,高力
419,廣達
419,資料來源
419,///
419,投信
419,排行股票名稱收盤價漲跌買超百萬
419,奇鋐
419,台積電
419,鈊象
419,聯發科
419,創意
419,鴻海
419,祥碩
419,致茂
419,緯穎
419,資料來源
419,///
419,以上謝謝
420,前面段落已有很多人吐嘈，我就不回了，
420,後面這邊很多人大概跟你樣都沒想過後果，因此我得特別提下
420,姑且不論台灣這種算錢得第，但考量綜合福祉時把切問題外部化的方式好不好，
420,你講的文化根本就不是什麼良好規劃的結果
420,這只是因為政府不左不右，既想多灑錢做點自己在意的事綠能，
420,又不敢加稅讓選票跑掉，還為了短期選舉而多發錢和減稅，
420,最後才在投機心理的作祟下演變成由大企業和高薪資收入者在繳稅，但這樣真的好嗎
420,從稅基來看，這表示以後政策能否有效運作會更仰賴這些大企業，
420,他們好就全島爽，他們不好就全島起遭殃
420,投資都會考慮全市場大盤，怎麼投資國家的時候卻搞成得靠飆股呢
420,從權責來看，這也無形中給這些企業的領導人有更大的影響力，畢竟他繳的錢多很多嘛~
420,十年前只是些中等公司在媒體恐嚇要出走，但走了其實對他們沒那麼有力，
420,影響其實也有限
420,現在這些大公司想要的話，不只可以靠獻金，還有稅金和工作機會可以直接影響政策，
420,而約半數幾乎沒繳稅的人之利益則實際上變得越來越不重要，
420,只要選前玩些招式想辦法搞到你含淚支持即可，畢竟你既沒什麼繳稅，
420,還沒有輪班，台積電頂多在蓋廠和吃飯的時候需要你不是嘛
420,這樣的民主國家真的健康嗎
420,對繳稅的人來說公平嗎
420,只能慶幸目前繳最多稅的大企業主事者們道德還算可以，沒有濫用這個體制，
420,不然台灣現在大概只能跟韓國比慘
420,再退步講，假設稅賦的個體差異很大，但稅制很公平，那也就罷了，
420,問題是稅收也沒有很公平啊~
420,薪資所得稅塊都逃不掉，各種資本利得卻不用什麼稅，還吃得到房貸房租補貼，
420,然後高風險的當沖降稅，重複且不公平的健保稅增收，這又是什麼混帳稅制
420,做不了高薪工作，又不太會投資的人在這個國家連尊嚴都是越來越難維持了，
420,但這佔普羅大眾的多數啊~
420,因此，這樣亂搞的現世報其實也來得很快
420,若用人口結構失衡的程度去推算，大概最慢~年內人工就會跟歐洲差不多貴了，
420,不過那不叫貴，那只是給基層工作者比較有尊嚴的生活而已
420,到時不會有同等歐洲的風景，反而可能到處是缺乏人力金錢去開發維護，
420,只能等死的老舊廢屋
420,因此沒事就學歐洲人多培養幾項生活技能吧~
420,把台灣這十幾年遇的好運當成是國家好表現的你很快就會用到了
421,新聞雲年月日
421,台積電率先創天價台積電夜盤挑戰歷史高點
421,記者葉國吏綜合報導
421,美國最新通膨數據均超市場預期，市場對聯準會降息的預期減緩，美股
421,四大指數日開盤漲多於跌
421,台積電在日度超越歷史高點美元飆至
421,美元
421,台積電夜盤則挑戰歷史高點元
421,根據工商時報報導，群益期貨表示，台股目前三角收斂逐漸往上突破，但短線量不足
421,，台股點關卡仍需量能放大才能站穩，不過以期貨狀況來看，整理籌碼面偏樂觀
421,/////
421,學長準備解套了
421,看樣子這兩個星期應該要突破
421,睏霸數錢
421,星期四法說會應該不會利多出盡變成法會吧
421,上次導致大盤跌了多點台積電也從跌到
422,奇怪到底要說幾次
422,降息跟衰退，甚至什麼鬼地緣政治風險都是屁話
422,台積電就是壟斷暴利費半五巨獸的產業
422,台灣其他個股是不會有那麼好操作的
422,當然你可以去花貴貴的會費，然後花堆時間挑股選股
422,也可以買正感受價差損耗帶來的袋米抗幾樓
422,但台積電就是最穩且定可以在以季為尺度帶來報酬的股票
422,建議法說前必出，但賣飛機率隨著這幾天外資回補力道那麼猛不斷提高
422,但美國大選前後週勢必會有回調，到時再接回來就好
422,字頭台積電今年年底前只剩最後次機會
422,重點不是誰選上，而是有好藉口讓華爾街那些傢伙獲利了結
422,所以必然會有回調
423,原文標題
423,七大客戶力挺
423,台積電奈米月產能衝萬片
423,原文連結
423,///
423,發布時間
423,//
423,記者署名
423,記者王怡茹報導
423,原文內容
423,浪潮勢不可擋，台積電擁有最強先進製程技術打遍天下無敵手，旗下奈米目
423,前維持滿載，且仍供不應求
423,業界最新消息指出，包括蘋果英特爾高通博通輝達
423,超微聯發科等皆已提前預訂年產能，預計到同年底奈米月產能將上看
423,萬片，可預期屆時奈米家族仍將主掌業績大旗
423,根據台積電先前公開資訊，台積電第個奈米製程節點於下半年開始量產，強化
423,版延伸製程之的製程年第四季量產，則預計年下半年投產
423,奈米家族
423,共計將有個製程，包括以及
423,台積電奈米生產重鎮位於南科的，目前月產能已達逾萬片，預計年底將會達到
423,~萬片/月，初估年底至年初上衝到~萬片/月
423,至於美國廠部分，奈米
423,先行在明年第二季量產，初期月產能~萬片，奈米則會在年第二季放量，
423,初期月產能約~萬片
423,總和來說，台積電年在台灣美國奈米合計產能將達到約
423,萬片水準
423,由於先進製程賽道的競爭者英特爾深陷泥淖三星新製程導入不順，使台積電奈米毫無
423,敵手，全球只有家不是台積電客戶
423,英特爾新代與處理器將釋
423,單台積電奈米製程，超微近期所接露全新代號為的系列處理器，則
423,將採用台積電奈米與奈米製程
423,業界預期，輝達下代平台將採用台積奈米，至
423,於明年蘋果手機則會搭載採製程生產的
423,業界人士表示，台積電奈米家族除了有蘋果新機持續力挺外，包括英特爾高通博通
423,輝達超微聯發科等新品也全面採用，還有隱藏版的比特幣相關廠商也是其中大客
423,戶來源，這也讓台積擴產更加有恃無恐
423,因此，奈米將會路旺到年，下代奈米
423,有機會複製甚至超越奈米量產的輝煌紀錄
423,心得/評論
423,今天漲這個
423,法說會前都在漲~~
423,法說會後我們懂得~~~
423,月月月都表演過了
423,/這次應該還是老樣子
424,標的
424,例台積電
424,分類討論
424,請選擇並刪除無關分類
424,分析/正文
424,帳戶之前最高虧將近美，月大跌時
424,有陸陸續續進場攤平當時想說頭都洗下去了
424,到今天為止淨賺美，剛看牛牛討論區，先前
424,股價將近的時候對應股價，
424,昨天股價，股價也才回到左右
424,這中間的耗損真可怕除了耗損外還有美國政
424,治等不確定因素，是不是該先獲利了結
424,非長期投資者，必須有停損機制
424,討論心得類免填
425,標題世界申購抽籤日程資訊
425,來源公開申購公告抽籤日程表
425,網址
425,///
425,內文
425,股票代號世界
425,公司名稱中世界先進積體電路股份有限公司
425,公司名稱英
425,產業別半導體業
425,發行市場上櫃增資
425,主辦券商凱基
425,承銷價
425,元
425,承銷張數
425,",張"
425,"申購張數張扣款金額,元"
425,市場價格行情
425,昨收價元
425,日移均價元
425,日移均價元
425,日移均價元
425,日移均價元
425,申購開始日//
425,申購截止日//
425,扣款日//
425,抽籤日//
425,未中籤退款日//
425,撥券日//
425,所屬產業專業晶圓代工製造生產
425,所屬概念股台積電概念股生物辨識概念股基金重押股基金加碼股駕駛輔助系統
425,概念股企業社會責任概念股第三代半導體概念股概念股
425,所屬集團股
425,台積電集團
426,台股
426,▲億
426,台指
426,"▲,口"
426,櫃買指
426,▲億
426,台指期自營商
426,投信
426,外資
426,台指選自營商
426,","
426,投信外資
426,","
426,小台指期自營商
426,投信
426,外資
426,漲停家數
426,佳大日成中砂聯策大銀微系統
426,達興材料
426,漲停家數
426,成交量排行
426,鴻海凱基金
426,成交值排行
426,台積電鴻海廣達聯鈞奇鋐
426,資料來源臺灣證券交易所臺灣期貨交易所中央社
426,長亭外，古道邊，芳草碧連天
426,晚風拂柳笛聲殘，夕陽山外山
426,天之涯，地之角，知交半零落
426,壺濁酒盡餘歡，今宵別夢寒
426,長亭外，古道邊，芳草碧連天
426,問君此去幾時還，來時莫徘徊
426,天之涯，地之角，知交半零落
426,人生難得是歡聚，惟有別離多
426,現代李叔同送別
426,對岸貸款蛙
427,標題投信買賣超排行
427,來源富邦證券
427,網址
427,///
427,內文
427,買超
427,"國票金,"
427,"鴻海,"
427,"中信金,"
427,"廣達,"
427,"奇鋐,"
427,"凱基金,"
427,"國泰金,"
427,"華通,"
427,"上銀,"
427,"聯電,"
427,"中砂,"
427,統
427,亞泥
427,國產
427,長榮航
427,創見
427,元大金
427,華固
427,永豐金
427,遠百
427,京元電子
427,矽格
427,台新金
427,寶成
427,台積電
427,義隆
427,群光
427,汎銓
427,華立
427,智原
427,微星
427,兆豐金
427,台達電
427,統證
427,台灣大
427,晶技
427,聯發科
427,致茂
427,光聖
427,第金
427,貿聯
427,合庫金
427,精成科
427,富邦金
427,眾達
427,億光
427,中鋼
427,統超
427,致伸
427,玉山金
427,賣超
427,"台光電,"
427,"漢翔,"
427,"中興電,"
427,美時
427,三陽工業
427,欣興
427,力成
427,遠東銀
427,華南金
427,金像電
427,豐泰
427,新日興
427,技嘉
427,帝寶
427,友達
427,中華
427,華城
427,日月光投控
427,新巨
427,森崴能源
427,美利達
427,遠東新
427,堤維西
427,遠傳
427,巨大
427,矽力
427,正新
427,中華電
427,視陽
427,鼎基
427,聯鈞
427,南寶
427,健鼎
427,華擎
427,定穎投控
427,德律
427,精誠
427,元大臺灣永續
427,中鼎
427,可成
427,至上
427,東和鋼鐵
427,偉詮電
427,京城銀
427,達發
427,台灣高鐵
428,標題外資買賣超排行
428,來源台灣證交所
428,網址
428,////
428,內文
428,買超
428,"凱基金,"
428,"新光金,"
428,"鴻海,"
428,"元大台灣價值高息,"
428,"復華台灣科技優息,"
428,"國泰金,"
428,"中信上游半導體,"
428,"中信金,"
428,"元大金,"
428,"日月光投控,"
428,"玉山金,"
428,"台積電,"
428,"華南金,"
428,"廣達,"
428,"富邦金,"
428,"群創,"
428,"國泰永續高股息,"
428,"長榮航,"
428,"中石化,"
428,"群益優選非投等債,"
428,"仁寶,"
428,"臺企銀,"
428,"大華優利高填息,"
428,"台新日本半導體,"
428,"元大台灣,"
428,"英業達,"
428,"第金,"
428,"聯鈞,"
428,"友達,"
428,"泰金寶,"
428,"華航,"
428,"統台灣高息動能,"
428,"中砂,"
428,"群益證,"
428,"上銀,"
428,"台達電,"
428,"上海商銀,"
428,"彩晶,"
428,"華邦電,"
428,"和碩,"
428,"全新,"
428,"宏碁,"
428,"中環,"
428,"中華電,"
428,"鴻準,"
428,"潤泰新,"
428,"台新金,"
428,"國泰台灣,"
428,"佳世達,"
428,"群益科技高息成長,"
428,賣超
428,"期街口布蘭特正,"
428,"元大美債正,"
428,"台塑,"
428,"國泰台灣領袖,"
428,"正達,"
428,"元大台灣反,"
428,"怕映泰,"
428,"台塑化,"
428,"大亞,"
428,"威盛,"
428,"華新,"
428,"新興,"
428,"正新,"
428,"世紀鋼,"
428,"昇陽半導體,"
428,"中興電,"
428,"萬海,"
428,"矽統,"
428,"中鋼,"
428,"新唐,"
428,"訊舟,"
428,"泰鼎,"
428,"士電,"
428,"合庫金,"
428,"南港,"
428,"遠東新,"
428,"美律,"
428,"台玻,"
428,"元大台灣高息低波,"
428,"精金,"
428,"辛耘,"
428,"巨大,"
428,"大同,"
428,"美利達,"
428,"皇昌,"
428,"群益台灣精選高息,"
428,"和桐,"
428,"建漢,"
429,散戶在賣很正常
429,最近常常聽到散戶大媽大伯在說
429,台積電每次法說都會變法會
429,說等台積電法說後台股就會大跌
429,昨天今天就出場
429,他們已經興致沖沖歡天喜地說要法說會後
429,撿鑽石
429,我比較好奇的是這次真能如大媽大伯
429,如意算盤撿鑽石
429,還是台積電法說會後大媽大伯追股票
429,大家覺得勒
430,不
430,錯
430,今天有沒有綁手綁腳
430,美債死貓跳，不要被騙
430,美債只有過了十月才能買
430,我們只買的美債
430,美股十月狂飆，美債當然只能蹦
430,///
430,今天死貓跳，大家有綁手綁腳嗎
430,千萬不要買，本週崩很慘
430,跟著我大聲喊
430,感謝空蛙來送錢
430,感謝恐慌蛙來接盤
430,我們的錢就是來自你們的口袋
430,台積電法說話
430,台股只會噴
430,錢這麼好賺，為什麼不賺
430,常常有人說，房價這麼高怎麼買
430,來股市賺錢啊
430,台積電月買，不到個月爽賺趴
430,連台積電都不敢買，那你去存定存好了
430,月跟著我們高歌離席美債，轉去台積電，有沒有很爽啊
430,堆散戶都認為台積法說前次崩，加上空單四萬，所以台股要死啦
430,我只能說
430,主力不會讓多數散戶賺錢
430,美債不是堆人說降息送分題
430,結果呢
430,送命題吧
430,跟著我們百人研究團隊，買房換車包二奶
430,輕鬆簡單
430,台積電老大率先在九月時候先喊，月初上修
430,我們有百人團隊小時持續分析國際時局，你要怎樣的預言家，不是後話不馬後炮
430,半夜
430,不睡覺，假日努力工作，守護你的股票
430,第名的預言家
431,原文標題
431,外資瘋搶金融
431,凱基金最威風敲進萬張暴量噴逾
431,原文連結
431,/////
431,發布時間
431,//
431,記者署名
431,高佳菁
431,原文內容
431,外資週二日買超億元，台股上漲點，銀彈瘋狂撒向金融股，在前大中
431,，金融就佔了檔，其中又以凱基金最威風，狂敲萬張，在外資大買下，股價開高走
431,高，終場上漲，收元，成交量放大到萬張
431,外資買超前大個股，依序為凱基金萬張新光金萬張鴻
431,海萬張國泰金萬張中信金萬張元大金
431,萬張日月光投控萬張玉山金萬張台積
431,電萬張華南金萬張
431,心得/評論
431,怎麼有種上半年的劇本重複上演的感覺，
431,先噴台積電鴻海這種科技股，
431,接著就是換金融股噴，
431,凱基金改名後股價真的很強
432,標題年月日信用交易統計
432,來源臺灣證券交易所證券櫃檯買賣中心公司名網站名
432,網址
432,///
432,///
432,請善用縮網址工具
432,內文
432,年月日信用交易統計
432,項目買進賣出現金券償還前日餘額今日餘額
432,"融資交易單位,,,,,,,"
432,"融券交易單位,,,,,"
432,"融資金額仟元,,,,,,,,,"
432,資增億
432,元大台灣反
432,"資增,張"
432,中信中國正
432,"資增,張"
432,富邦恒生國企正
432,"資增,張"
432,元大美債正
432,"資增,張"
432,國泰年美債正
432,"資增,張"
432,台積電
432,券增張
432,鴻海
432,"資增,張"
432,券增張
432,廣達
432,"資增,張"
432,券增張
432,矽統
432,"資增,張"
432,券增張
432,中砂
432,券增張
432,建漢
432,"資增,張"
432,券增張
432,櫃買信用交易統計
432,"券增,張"
432,永豐中國科技大
432,"券增,張"
432,前鼎
432,"資增,張"
432,券增張
433,台積電這幾天必然破的
433,破完過幾天也會迎來小回檔的
433,太晚去看股票之前都是看期貨
433,買不起台積電只剩下零股可以操作嗎_
433,權證好多價差大到很離譜只漲點點掛價落差大到高於利潤本身
433,我得修正看法了
433,台積電是回不來了
433,目前來看即將回檔近了或是正在發生
433,本來想說可以買權證
433,比特幣
433,我覺得我準所以必
433,雖然每次發文都是空氣單被嘲笑
433,但是跟走勢差不多
433,差不多
433,回檔為什麼就等於崩盤
433,對阿可以不用冒這種險，我必較看好破高後的回檔
433,但是股票我還是不知道怎麼放空而且是零股的話
433,滑過去也算破
433,沒說會站穩
433,沒有全部連動阿
433,正逆價差有準嗎
433,能吃嗎
433,因為股票不能隨便放空
433,期貨卻可以所以直以來都沒在關注股票
433,應該說明天直接開高阿
433,所以也不見得崩阿不能盤下嗎
433,所以正價差到底準在哪裡
433,有高於的機率嗎
433,幹嘛直管他正價差逆價差呢
433,開盤即結束高點在期貨盤很常常常常發生
433,所以也是很難操作
433,價格漂亮
433,幾乎次高點
433,暴跌是絕對會影響台股開盤的
433,美股大跌的話明天是看不到了
433,破不過了
433,美股來個跌
433,開盤直接ＧＧ想閃也閃不了
434,原文標題
434,台積電市值躍居全球第超越波克夏海瑟威
434,原文連結
434,/////
434,發布時間
434,//
434,記者署名
434,吳孟峰核稿編輯
434,原文內容
434,台積電市值躍居全球第超越波克夏海瑟威
434,//
434,//////////
434,按市值計算，台積電成為全球第大公司
434,彭博
434,吳孟峰核稿編輯
434,財經頻道綜合報導全球最大的代工晶片製造商台積電其美國存託憑證隔夜
434,在美國市場上漲，按市值計算，台積電成為全球第大公司
434,台積電週上漲，收於台幣元，市值升至億美元台幣兆元，位
434,居全球第，超過美國公司波克夏海瑟威當日市值億美元
434,台幣兆元
434,交易商稱，台積電的週觸及美元的盤中高點，這與人工智慧晶片設計公司輝
434,達的強勁表現致
434,//////////
434,投資者對台積電的業務前景保持樂觀，預計台積電週四日舉行的法說會將會發布積
434,極的消息
434,本報資料照
434,投資者對台積電的業務前景保持樂觀，預計台積電週四日舉行的法說會將會發布積
434,極的消息，因為公司不僅獲得輝達的大筆訂單，還獲得消費電子巨頭蘋果公司先進微設
434,備公司的大訂單
434,市場分析師普遍預期台積電今年第季的銷售額將創下季度新高
434,心得/評論
434,台積電的技術領先競爭對手短期內其他對手很難追上台積電，
434,沒意外的話台積電未來的前途比波克夏海瑟威更好
435,外資
435,排行股票名稱收盤價漲跌買超百萬
435,"台積電,"
435,"鴻海,"
435,"廣達,"
435,"日月投,"
435,"中砂,"
435,"台達電,"
435,"凱基金,"
435,"聯鈞,"
435,國泰金
435,上銀
435,資料來源
435,///
435,投信
435,排行股票名稱收盤價漲跌買超百萬
435,奇鋐
435,鴻海
435,廣達
435,中砂
435,旺矽
435,聯發科
435,台積電
435,上銀
435,祥碩
435,茂達
435,資料來源
435,///
435,以上謝謝
436,標題//八大公股銀行買賣超排行
436,來源玩股網
436,網址
436,/////
436,內文
436,手機介面圖片好讀版
436,///
436,以下資訊依張數排列
436,買超賣超
436,排名股票張數排名股票張數
436,凱基金
436,元大美債正
436,元大台灣價值高息
436,國泰年美債
436,復華台灣科技優息
436,鴻海
436,元大美債年
436,玉山金
436,台積電
436,統美債年
436,期元大ＳＰ原油反
436,國泰投資級公司債
436,國泰金
436,日月光投控
436,群益ＥＳＧ投等債
436,大華優利高填息
436,中信優息投資級債
436,華南金
436,上海商銀
436,國泰年美債正
436,中信上游半導體
436,富邦金
436,群益台灣精選高息
436,第金
436,長榮航
436,元大投資級公司債
436,元大台灣
436,合庫金
436,仁寶
436,群創
436,國泰台灣Ｇ
436,廣達
436,國泰台灣領袖
436,中信高評級公司債
436,中環
436,友達
436,緯創
436,臺企銀
436,光鋐
436,大聯大
436,聯電
436,兆豐電子高息等權
436,英業達
436,泰金寶ＤＲ
436,亞通
436,復華富時不動產
436,兆豐金
436,建漢
436,金寶
436,長榮
436,中鋼
436,群益台ＥＳＧ低碳
436,元大高股息
436,台新永續高息中小
436,上銀
436,群益證
436,台新日本半導體
436,詮
436,台灣高鐵
436,凱基優選高股息
436,華邦電
436,中信美國公債年
436,國票金
436,中信關鍵半導體
436,台新金
436,東陽
436,上述張數排名中漲跌超過
436,買超
436,賣超
436,張數排名中未有賣超漲跌超過
436,買超金額排行賣超金額排行
436,台積電
436,鴻海
436,國泰年美債
436,日月光投控
436,聯發科
436,國泰投資級公司債
436,廣達
436,榜上無燈
436,今日上市櫃共有漲停支跌停不含股
436,若有發現問題，請留言通知我
437,是不是有人把設備跟
437,需求劃上等號
437,台廠設備股跟關連也不大吧
437,今天是主力客源就是台積電
437,沒看直來台灣擴大投資嗎
437,它的先進設備幾乎也是台積電在買
437,對台灣影響比較小吧
437,如果今天是不賣台灣設備
437,才會崩吧台灣變成更主力買家了
437,我看總部可以設在台灣了
437,股價上次股災後就連都回不去了
437,早看出端倪
437,是說對台灣反而是利多台灣更重要了
438,先講結論華爾街找個理由跌
438,小兒空單四萬口找出口大獲全勝
438,再講原因
438,台積近年來擴廠
438,除了獨佔性
438,很多以下的機型都有有找
438,的優勢就是便宜
438,加上台積優秀工程師不斷改良
438,曝出來的品質也能媲美
438,如果台積只買
438,中國不能賣
438,請問成熟製程的曝光機誰要買
438,台積近月來營收
438,比例幾乎是高性能運算爆發性成長
438,很明白就是
438,的獨佔性
438,有沒有需要曝光機
438,我是不知道啦
438,但是定不會是用/
438,所以財報已經逐漸與台積電脫鉤了
439,今天肯定是他帶繃，美股財報季情緒性的引響
439,但理性來看台積電與跌就是加倉
439,設備商不賺錢不能帶表買它機台的不賺錢
439,這周就看台積電財報，有很大機率會大漲
439,今天不跌，台積電周四好意思大漲破新高
439,這種消息面只能靠下間公司展望漲回，也就是台積電
439,與後面要發財報的公司
439,上回台積電大跌後，
439,這回說台積電要大跌，我看是瞞難的
439,這回肯定不會比上次差，
439,然後財報前又讓台積電跌，更能合理台積電股價
439,至於美國選舉說會繃，我看美國佬很愛國，
439,不可能選舉月在那給你繃
439,不可能不碰，
439,短期從爆跌定也短期給你漲回
439,第二次碰是上是下才能判定走勢
439,這種ㄧ天內向下幹的，都是恐慌拋受騙籌碼
440,發標的文未充實內文，
440,多空理由不充實
440,者，板規或處份
440,進退場機制若非長期投資，請
440,輸入停損價
440,，否則依板規處份
440,請依格式輸入內容，未依格式者板規砍文處份
440,標題請使用以下格式股號市場碼股名分類市場碼
440,標的台積電長期不停損多
440,標的特斯拉馬斯克火星多
440,按
440,可刪除
440,以上內容
440,標的東鹼
440,例台積電
440,分類多
440,請選擇並刪除無關分類
440,分析/正文
440,上半年合計元，下半年到月營收算不錯，加上業外貢獻可能左右，如果本
440,業毛利與第二季差不多，第三季可能元上下含業外，全年預估保守元，給予倍本
440,益比，合理價元
440,進退場機制
440,進場元
440,停利元
440,非長期投資者，必須有停損機制
440,討論心得類免填
441,發標的文未充實內文，
441,多空理由不充實者，板規或處份
441,進退場機制若非長期投資，請
441,輸入停損價，否則依板規處份
441,請依格式輸入內容，未依格式者板規砍文處份
441,標題請使用以下格式股號市場碼股名分類市場碼
441,標的台積電長期不停損多
441,標的特斯拉馬斯克火星多
441,按
441,可刪除以上內容
442,發標的文未充實內文，
442,多空理由不充實
442,者，板規或處份
442,進退場機制若非長期投資，請
442,輸入停損價
442,，否則依板規處份
442,請依格式輸入內容，未依格式者板規砍文處份
442,標題請使用以下格式股號市場碼股名分類市場碼
442,標的台積電長期不停損多
442,標的特斯拉馬斯克火星多
442,按
442,可刪除
442,以上內容
442,標的
442,台積電
442,分析/正文
442,財報不如預期，實際上對台積電而言是利多，反映出新的高階製程競賽已趨於結束
442,與三星對繼續追趕台積電的意願明顯減弱，對燒錢的投入也有所趨緩，這使得
442,新型機台的銷售管道幾乎只剩台積電
442,隨著其他競爭者的退卻，台積電在先進半導體製程
442,領域的壟斷地位日益鞏固
442,進退場機制
442,長期有多少投多少，除非被美國反托拉斯法搞
443,財經雲
443,財報暴雷可能無關輝達外媒曝兇手疑英特爾
443,記者高兆麟綜合報導
443,由於的財報比預期早天公佈且暴雷，股價也因此下跌，不過
443,根據外媒巴隆
443,周刊報導，的報告指出晶片設備的訂單突然放緩，而外媒認為，晶片製造設備支出
443,疲軟，最有可能的因素可能是英特爾，的業務趨勢可能與沒有直接關聯
443,不過
443,台積電和三星電子沒有立即回應對業績發表評論的請求，英特爾則拒絕
443,置評
443,外媒引述分析師表示，的報告指出晶片設備的訂單
443,突然放緩
443,他在給客戶的報告中寫道，該意見符合謹慎觀點
443,分析師指出，隨著英特爾支出下降，而中國處於不可持續的支出水平，預計年
443,晶圓廠設備預期將面臨的下行風險
443,外媒認為，令人失望的前景對來說並不定是壞事
443,明確表示，人工智
443,慧相關需求依然強勁，疲軟源自於邏輯晶片業務
443,晶片製造設備支出疲軟最有可能的因素
443,可能是英特爾
443,直表示對其的需求仍然強勁
443,本月早些時候，在投資者報告中表
443,示，即使今年供應大幅增加，需求仍然超過供應
443,最終，的業務趨勢可能與
443,的績效沒有直接關聯
443,////
443,委屈了~
443,記得之前不是購買全世界第台
443,然後預計年開始使用
443,不知道付款拿到機器了沒
443,目前看起來沒有放緩吧其他財報都還是很不錯的
444,郭智輝急了
444,綠電需求不能等到菲律賓蓋電廠接回台灣
444,鉅亨網記者張韶雯台北
444,水瓶座的經濟部長郭智輝，又發出驚人之語
444,郭智輝今日表示，考量企業的綠電需
444,求不能等，已透過處長谷立言協助，尋找在菲律賓日本等鄰近國家蓋綠能電
444,廠的可能性
444,初步規劃由業者在菲國蓋綠能電廠，再由台電拉海底電纜並買回綠電
444,郭智輝上午陪同副總統蕭美琴出席台北紡織展開幕典禮，於會後受訪時
444,表示，針對赴海外尋找綠能，他已有初步構想
444,台股
444,台灣政經
444,台股郭智輝急了
444,綠電需求不能等到菲律賓蓋電廠接回台灣
444,鉅亨網記者張韶雯台北
444,郭智輝綠電需求不能等到菲律賓蓋電廠接回台灣
444,網路直播截圖
444,水瓶座的經濟部長郭智輝，又發出驚人之語
444,郭智輝今日表示，考量企業的綠電需
444,求不能等，已透過處長谷立言協助，尋找在菲律賓日本等鄰近國家蓋綠能電
444,廠的可能性
444,初步規劃由業者在菲國蓋綠能電廠，再由台電拉海底電纜並買回綠電
444,郭智輝上午陪同副總統蕭美琴出席台北紡織展開幕典禮，於會後受訪時
444,表示，針對赴海外尋找綠能，他已有初步構想
444,郭智輝昨晚出席印太戰略智庫成立酒會時即透露，台灣希望參與美日菲共同推動
444,的呂宋經濟走廊，他首度表示有意到菲律賓設電廠，把綠電帶回台灣，從菲律賓呂宋
444,島到台灣只要多公里，再由台電購買綠電，供應台灣
444,郭智輝說，綠電廠不限光能風能或地熱能，這些綠電可透過船運或海底電纜送回台灣
444,因在台灣蓋綠電廠，常面臨各地方政府地方民眾的不同意見，但廠商對電的需求是不能
444,等的
444,而要在年最快達到穩定供電目標，尋找台灣以外的解決方式，也許能較快達
444,成
444,/////
444,驚漲電價部長開口，昨天綠電熊應聲大跌
444,綠電概念股
444,亞光雲豹能源森崴能源大亞綠電泓德能源創泰茂昶昕中宇
444,廣隆台境新門平和環保創天方能源倉和亞力金益鼎安集茂迪元晶
444,萊德聯合再生緯穎等檔
444,只要台積電大跌
444,綠電就大漲
444,反之亦然
444,買賣自負投資風險
445,標的
445,敦陽科
445,分類多
445,分析/正文
445,台股目前位階偏高，大家都在等明天台法說，看未來展望是什麼，但最近法說
445,七次跌五次，有機會在明天權值股休息，換小股亂噴，今天其實就有點跡象了
445,小股不少漲停
445,目前資金還是圍繞在矽光子上，但矽光子營收還沒跟上股價
445,目前可以布局下波的題材
445,雖然還是看好台積電設備股，但是最近總覺得內資主力好像沒有想要繼續做這塊
445,隨著企業數位轉型雲端及大數據等趨勢，加上科技產業新舊廠房系統更新，
445,金融業也因為資安問題有系統升級需求，都在提升資訊系統的建置和投資，整個市場
445,大餅不斷擴大
445,過去十年都有配息近幾年都有越配越多趨勢，近五年填息率以上
445,也正因為盈餘成長性高配息，運用還原股價報酬率比較模組就可以發現，都有著比
445,大盤還好的報酬率
445,看到指標零壹又悄悄地打底完成發動
445,其實敦陽科也在蠢蠢欲動
445,////
445,量雖然沒有很多，但是這跟大紅棒，代表有大人注意到了
445,歷史高點為年月的元今天尾盤突然冒進張大單收在元
445,明天很有機會跳空開直奔漲停破歷史新高
445,進退場機制
445,今低破損
445,如劇本跳空上去的話那就萬里無雲按照資服業的大概那短期目標應該是元
445,同場加映
445,在台積電德國廠的光環之下加上業外處分土地今年有機會
445,最近在季線掙扎我覺得是不錯的買點
446,標題投信買賣超排行
446,來源富邦證券
446,網址
446,///
446,內文
446,買超
446,"國票金,"
446,"中信金,"
446,"鴻海,"
446,"國產,"
446,"廣達,"
446,"致茂,"
446,"長榮,"
446,"元大高股息,"
446,京元電子
446,奇鋐
446,百和
446,中租
446,群益證
446,創見
446,統
446,上銀
446,台灣大
446,京城銀
446,華固
446,元大台灣
446,寶成
446,日月光投控
446,亞泥
446,兆豐金
