system_id,word,ner
136,下週,DATE
136,①④,CARDINAL
136,③,CARDINAL
136,下週,DATE
136,三爽,CARDINAL
136,中秋後,DATE
137,百萬,CARDINAL
137,台積電,ORG
137,萬潤,ORG
137,新光金,ORG
137,台燿,ORG
137,緯創,ORG
137,國泰金,ORG
137,光洋科,ORG
137,百萬,CARDINAL
137,萬潤,ORG
137,致茂,ORG
137,緯穎,PERSON
137,聯電,ORG
137,胡連,PERSON
137,聯詠,ORG
137,聯發科,ORG
137,中美晶,ORG
137,東陽,PERSON
138,年月日,DATE
138,臺灣證券交易所證券櫃檯買賣中心公司,ORG
138,年月日,DATE
138,前日,DATE
138,今日,DATE
138,金額仟元,MONEY
138,元大,ORG
138,台灣,GPE
138,元大,ORG
138,新光金,ORG
138,台積電,ORG
138,鴻海,ORG
138,建漢,ORG
138,威盛,ORG
138,惠特,PERSON
138,華星光,PERSON
138,萬潤,ORG
139,工商時報,WORK_OF_ART
139,黃有容,PERSON
139,綠電,ORG
139,國家再生能源憑證中心,ORG
139,張數達,PERSON
139,張,PERSON
139,今年月底,DATE
139,標準局,ORG
139,年上半年,DATE
139,台灣電力企業聯合會,ORG
139,資誠聯合會計事務所,ORG
139,日,GPE
139,經濟部能源署,ORG
139,吳志偉,PERSON
139,黃志文,PERSON
139,黃志文,PERSON
139,台灣,GPE
139,億度,QUANTITY
139,億度,QUANTITY
139,今年上半年,DATE
139,億度,QUANTITY
139,黃志文,PERSON
139,台積電,ORG
139,大彰化,GPE
139,第二,ORDINAL
139,億度,QUANTITY
139,億度,QUANTITY
139,黃志文,PERSON
139,去年度,DATE
139,今年上半年,DATE
139,標準局,ORG
139,水利綠電,ORG
139,台電馬鞍電廠,FAC
139,明年,DATE
139,美國低衝擊水利研究所,ORG
139,黃志文,PERSON
139,下月,DATE
139,十月,DATE
139,台電,ORG
139,華城泓德能源雲豹能源士電,ORG
140,晚分鐘,TIME
140,賴禹妡,PERSON
140,今日晚間,TIME
140,今年,DATE
140,近萬,CARDINAL
140,今日,DATE
140,首,ORDINAL
140,沙漠色鈦金屬,PERSON
140,台積電,ORG
140,三,CARDINAL
141,八,CARDINAL
141,台新金,ORG
141,南亞,LOC
141,大華優利,ORG
141,布蘭特,GPE
141,國泰,ORG
141,大聯大,ORG
141,復華富時,ORG
141,新光金,ORG
141,台塑,ORG
141,亞泥,ORG
141,中環,GPE
141,凱基,ORG
141,中鋼,ORG
141,光洋科,ORG
141,建漢,ORG
141,緯創,ORG
141,欣興,ORG
141,台積電,ORG
141,大成鋼,ORG
141,錸德,ORG
141,元大,ORG
141,旺宏,ORG
141,元大金,ORG
141,雷笛克,PERSON
141,國泰金,ORG
141,元大,ORG
141,台灣,NORP
141,元大,ORG
141,台灣,GPE
141,惠特,PERSON
141,華星光,PERSON
141,富邦金,ORG
141,長華,PERSON
141,台化,ORG
141,致茂,ORG
141,友達,ORG
141,定穎投控,ORG
141,國泰台灣,GPE
141,佳世達,ORG
141,凱基美國非投,ORG
141,橋椿,PERSON
141,中信,ORG
141,中國,GPE
141,萬海,ORG
141,華航,ORG
141,昇貿,ORG
141,台灣,GPE
141,王道銀行,ORG
141,永豐優息存股,ORG
141,隴華,ORG
141,上曜,ORG
141,威盛,ORG
141,元大,ORG
141,中石化,ORG
141,三商壽,PERSON
141,中信金,ORG
141,大華投,ORG
141,美債,NORP
141,台新,ORG
141,台燿,ORG
141,兆豐龍,PERSON
141,中信優息,ORG
141,富邦,ORG
141,雷笛克,PERSON
141,隴華,ORG
141,錸德,ORG
141,惠特,PERSON
141,台積電,ORG
141,大聯大,ORG
141,緯創,ORG
141,惠特,PERSON
141,今日,DATE
142,聯準會,ORG
142,美股,NORP
142,陳彥綺,PERSON
142,美國,NORP
142,紐約聯準銀行,ORG
142,比爾·達德利,PERSON
142,聯準會,ORG
142,美股,NORP
142,週五,DATE
142,達克,PERSON
142,五個,CARDINAL
142,今日,DATE
142,高盛資產管理公司,ORG
142,桑迪普·沙阿,PERSON
142,聯準會,ORG
142,下週,DATE
142,費城,GPE
142,三,CARDINAL
142,輝達,ORG
142,本周,DATE
142,三,ORDINAL
142,兩,CARDINAL
142,今年,DATE
142,三,CARDINAL
142,輝達,ORG
142,本週,DATE
142,三,CARDINAL
142,兩,CARDINAL
142,今年,DATE
142,四年,DATE
142,個月,DATE
142,聯準會,ORG
142,尼克·蒂米拉奧斯,PERSON
142,聯準會,ORG
142,下周,DATE
142,聯準會,ORG
142,下周,DATE
142,輝達,PERSON
142,上週,DATE
142,安德魯張,PERSON
142,輝達,PERSON
142,年內,DATE
142,輝達,ORG
142,華爾街,ORG
142,輝達,PERSON
142,那斯達克,ORG
142,瑞銀,ORG
142,波音,ORG
142,波音,ORG
142,工會,ORG
142,四年,DATE
142,萬,CARDINAL
142,波音,ORG
142,波音,ORG
142,億至億美元,MONEY
142,台積電,ORG
142,日月光,ORG
142,聯電,ORG
142,兩,CARDINAL
142,兩,CARDINAL
142,鮑哥,PERSON
142,兩,CARDINAL
143,英特爾,ORG
143,億美金,MONEY
143,五角大廈,ORG
143,彭博社,ORG
143,英特爾,ORG
143,美國,GPE
143,聯邦政府,ORG
143,五角大廈,ORG
143,亞利桑那州,GPE
143,英特爾,ORG
143,億美金,MONEY
143,下禮拜,DATE
143,英特爾,ORG
143,美國商務部,ORG
143,五角大廈,ORG
143,美國,NORP
143,英特爾,ORG
144,台積電,ORG
144,經濟日報,WORK_OF_ART
144,崔馨方,PERSON
144,台北,GPE
144,高盛證券,ORG
144,本周,DATE
144,美國,GPE
144,舊金山,GPE
144,台積電,ORG
144,台積電,ORG
144,五,CARDINAL
144,台積電,ORG
144,台積電,ORG
144,五,CARDINAL
144,英特爾,ORG
144,三,CARDINAL
144,四,CARDINAL
144,五,CARDINAL
144,高盛半導體,ORG
144,呂昆霖,PERSON
144,第五,ORDINAL
144,台積電,ORG
144,下個五年,DATE
144,今年,DATE
144,呂昆霖,PERSON
144,台積電,ORG
144,台積電,ORG
144,呂昆霖,PERSON
144,台積電,ORG
144,台積電,ORG
144,台積電,ORG
144,台積電,ORG
144,台積電,ORG
144,年後,DATE
144,台積電,ORG
144,高盛,ORG
145,嘉義科學園區,LOC
145,林宜樟,PERSON
145,林宜樟,PERSON
145,嘉義,GPE
145,台積電,ORG
145,嘉義園區設置座先進封裝廠,FAC
145,技術委員會南部科學園區管理局,ORG
145,嘉義科學園區,LOC
145,南科管理局,ORG
145,布局,ORG
145,南台灣,GPE
145,嘉義園區,LOC
145,南科管理局,ORG
145,嘉義園區,LOC
145,國科會,ORG
145,嘉義園區,LOC
145,嘉義園區,LOC
145,嘉義園區,LOC
145,義高鐵站,FAC
145,嘉義園區,LOC
145,嘉義縣治特區,GPE
145,南科管理局,ORG
145,嘉義園區,LOC
145,嘉義園區,LOC
145,台線台線及縣道線,FAC
145,嘉義高鐵站,FAC
145,嘉義縣政府,ORG
145,經濟部水利署,ORG
145,台灣,GPE
145,台電公司,ORG
145,嘉義,GPE
145,內政部,ORG
145,嘉義縣,GPE
145,嘉義科學園區,LOC
145,台積電,ORG
145,日月光矽品,ORG
145,強茂,ORG
145,台中,GPE
145,台南高雄,GPE
145,嘉義科學園區,LOC
145,台積電,ORG
145,新竹,GPE
145,台北台南,GPE
145,台中,GPE
145,台積電,ORG
145,台南高雄,GPE
145,南科,GPE
145,嘉義,GPE
146,巴菲特,PERSON
146,台積電,ORG
146,巴菲特,PERSON
146,台積電,ORG
146,蘋果,ORG
146,美股,NORP
147,兆豐金,ORG
147,中秋,DATE
147,工商時報,WORK_OF_ART
147,鄭郁平,PERSON
147,上周,DATE
147,兩日,DATE
147,美國聯準會,ORG
147,長榮建漢緯創台積電,ORG
147,上周,DATE
147,本周,DATE
147,美國聯準會日本銀行,ORG
147,上周,DATE
147,第金投顧,ORG
147,陳奕光,PERSON
147,兆豐投顧,ORG
147,黃國偉,PERSON
147,本周,DATE
147,中秋前,DATE
147,旦聯準會,ORG
147,上周,DATE
147,兆豐,ORG
147,漢緯創台積電,ORG
147,東元,ORG
147,上周,DATE
147,輝達,ORG
147,黃仁勳,PERSON
147,王,PERSON
147,台積電,ORG
147,上周,DATE
147,兩日,DATE
147,萬,CARDINAL
147,日,GPE
147,到元,MONEY
147,美國,GPE
147,兩,CARDINAL
147,網通大廠,ORG
147,漢日,ORG
147,上半年,DATE
147,去年,DATE
147,黃國偉,PERSON
147,日,GPE
147,中秋節,DATE
147,聯準會,ORG
147,當日,DATE
147,台積電,ORG
147,兆豐,ORG
147,東元,ORG
147,台積電,ORG
147,下週三,DATE
147,週四,DATE
147,美股,NORP
147,九月日,DATE
147,美股,NORP
147,四巫日,DATE
147,九月日,DATE
148,台積電,ORG
148,美國,GPE
148,明年,DATE
148,日週六下午,TIME
148,劉俐均,PERSON
148,余信翰,PERSON
148,台積電,ORG
148,美國,GPE
148,亞利桑那州,GPE
148,台積電,ORG
148,近個月,DATE
148,南科廠,ORG
148,明年上半年,DATE
148,英特爾,ORG
148,三,CARDINAL
148,台積電,ORG
148,美國,GPE
148,亞利桑那州,GPE
148,首,ORDINAL
148,今年月,DATE
148,周良率,PERSON
148,南科,ORG
148,陳澤嘉,PERSON
148,日本,GPE
148,美國,GPE
148,德國,GPE
148,台積電,ORG
148,亞利桑那,GPE
148,億美元,MONEY
148,明年上半年,DATE
148,英特爾,ORG
148,陳澤嘉,PERSON
148,美國,GPE
148,台積電,ORG
148,台積電,ORG
148,美國,GPE
148,美國,GPE
148,台積電,ORG
148,劉俐,PERSON
148,台灣,GPE
148,輝達,PERSON
148,台灣,GPE
148,台灣,GPE
148,工研院,ORG
148,台灣,GPE
148,台灣,GPE
148,工研院,ORG
148,黃仁勳,PERSON
148,台灣,GPE
148,輝達,ORG
148,黃仁勳,PERSON
148,台灣,GPE
148,輝達,PERSON
148,輝達,PERSON
148,台灣,GPE
148,輝達,PERSON
148,台灣,GPE
148,台灣,GPE
148,張忠,PERSON
148,台積電,ORG
148,輝達,PERSON
148,台灣,GPE
148,台積電,ORG
148,華碩,ORG
148,嘉廣達鴻海緯創,ORG
148,越,GPE
148,台積電,ORG
148,億美元,MONEY
148,億美元,MONEY
148,台積電,ORG
148,第三,ORDINAL
148,億美元,MONEY
148,億美元,MONEY
148,英特爾,ORG
148,億美元,MONEY
148,中經院國際經濟所,ORG
148,戴志言,PERSON
148,美國,GPE
148,美國,GPE
148,台灣,GPE
148,美國,GPE
148,台積電美國廠,ORG
148,明年,DATE
148,未來月,DATE
148,萬,CARDINAL
148,第廠,ORG
148,萬,CARDINAL
148,萬,CARDINAL
148,年前,DATE
148,中經院國際經濟所,ORG
148,戴志言,PERSON
148,美國,GPE
148,台積電,ORG
148,韓國人,NORP
148,台灣,GPE
148,韓國,GPE
148,台積電,ORG
148,美國,NORP
148,美國,GPE
148,美國,GPE
149,台積電,ORG
149,德國人,NORP
149,福斯,ORG
149,裁撤座德國廠,ORG
149,中國,GPE
149,中國化,NORP
149,福斯,ORG
149,歐洲,LOC
149,歐盟,ORG
149,中國,GPE
149,福斯,ORG
149,中國,GPE
150,台積電,ORG
150,新台幣,MONEY
150,中國,GPE
150,中國,GPE
150,台積電公司,ORG
150,中國,GPE
150,上萬,CARDINAL
151,萬,CARDINAL
151,高兆麟,PERSON
151,群創,ORG
151,今日,DATE
151,逾萬,CARDINAL
151,高元,PERSON
151,前半小時,TIME
151,群創,ORG
151,台積電,ORG
151,達舊廠房,ORG
151,今天,DATE
152,台積電,ORG
152,台股,NORP
152,財經中心,ORG
152,台北,GPE
152,美國,GPE
152,今日,DATE
152,台股,GPE
152,億元,MONEY
152,今天,DATE
152,三,CARDINAL
152,鴻海,ORG
152,今天,DATE
152,美隆電達興,ORG
152,瑞昱,ORG
152,百高力,ORG
152,台南台虹,ORG
152,今天,DATE
152,中間,GPE
152,兩,CARDINAL
153,台,GPE
153,台積電,ORG
153,萬潤,ORG
153,鴻海,ORG
153,惠特,PERSON
154,中信金,ORG
154,長榮航,PERSON
154,聯電,ORG
154,兆豐金,ORG
154,日月光投控,ORG
154,仁寶,ORG
154,群光,ORG
154,鴻海,PERSON
154,國泰金,ORG
154,寶成,ORG
154,長榮,PERSON
154,智邦,ORG
154,富邦,ORG
154,義隆,PERSON
154,廣達,ORG
154,正新,ORG
154,力成,ORG
154,第金,GPE
154,亞泥,ORG
154,致茂,ORG
154,東陽,PERSON
154,台灣,GPE
154,緯創,ORG
154,眾達,PERSON
154,台泥,ORG
154,京城,GPE
154,大聯大,ORG
154,台積電,ORG
154,永豐金,PERSON
154,信邦,ORG
154,富邦金,ORG
154,潤泰,ORG
154,穎崴,PERSON
154,天鈺,ORG
154,上緯投控,ORG
154,英業,ORG
154,瑞儀,ORG
154,長華,PERSON
154,遠傳,LAW
154,上海商銀,ORG
154,華南,LOC
154,元大,ORG
154,京元電子,ORG
154,華通,ORG
154,台達電,ORG
154,奇鋐,ORG
154,華航,ORG
154,瑞昱,ORG
154,遠雄,ORG
154,慧洋,ORG
154,中華,GPE
154,聚陽,ORG
154,新日興,ORG
154,遠百,ORG
154,台灣,GPE
154,宏碁,ORG
154,中磊,ORG
154,精成科,ORG
154,采鈺,PERSON
154,元大金,ORG
154,愛普,PERSON
154,台虹,ORG
154,華固,ORG
154,大立,ORG
154,台肥,ORG
154,嘉澤,ORG
154,崇越,ORG
154,神基,ORG
154,聯陽,ORG
154,台光,ORG
154,保瑞,PERSON
154,聯詠,ORG
154,華城,GPE
154,達方,ORG
154,美,GPE
154,中秋節,DATE
155,季辛格,PERSON
155,怨美企,PERSON
155,台積電,ORG
155,吳孟峰,PERSON
155,英特爾,ORG
155,今年,DATE
155,英特爾,ORG
155,辛格,PERSON
155,美國,GPE
155,雷蒙多,PERSON
155,美國,GPE
155,台積電,ORG
155,英特爾,ORG
155,蓬勃發展,EVENT
155,美國,GPE
155,英特,ORG
155,美國,GPE
155,今年早些時候,DATE
155,英特爾,ORG
155,億美元台幣億元,MONEY
155,億美元台幣億元,MONEY
155,美國,GPE
155,今年底,DATE
155,台灣,GPE
155,雷蒙多,ORG
155,美國,GPE
155,雷蒙多,PERSON
155,慧晶片,PERSON
155,美國代工廠,ORG
155,英特爾,ORG
155,本週,DATE
155,代工廠,ORG
155,輝達,PERSON
155,台積電,ORG
155,台積電,ORG
155,輝達,ORG
155,亞馬遜,ORG
155,中國,GPE
155,台灣,GPE
155,美國,NORP
155,台積電,ORG
155,美資,NORP
156,百萬,CARDINAL
156,群創,ORG
156,友達,ORG
156,台積電,ORG
156,藥華藥,FAC
156,世芯,PERSON
156,聯詠,ORG
156,智邦,ORG
156,新光金,ORG
156,百萬,CARDINAL
156,智邦,ORG
156,穎崴,PERSON
156,台積電,ORG
156,中信金,ORG
156,群光,ORG
156,鴻海,ORG
156,廣達,ORG
157,年月日,DATE
157,臺灣證券交易所證券櫃檯買賣中心公司,ORG
157,年月日,DATE
157,前日,DATE
157,今日,DATE
157,金額仟元,MONEY
157,元大,ORG
157,台灣,GPE
157,新光金,ORG
157,中信金,ORG
157,台積電,ORG
157,鴻海,ORG
157,建漢,ORG
157,緯創,ORG
157,昇陽半導體,ORG
157,三晃,ORG
157,眾達,PERSON
157,友達,ORG
157,光洋科,ORG
157,光菱,PERSON
157,瀧澤科,PERSON
158,八,CARDINAL
158,群益台灣,GPE
158,友達,ORG
158,大華優利,ORG
158,富邦金,ORG
158,華航,ORG
158,三商壽,PERSON
158,國泰,ORG
158,復華富時,ORG
158,元大,ORG
158,台灣,GPE
158,南亞,LOC
158,宏致,ORG
158,台新金,ORG
158,鴻海,ORG
158,台新,ORG
158,中信金,ORG
158,大聯大,ORG
158,凱基,ORG
158,中石化,ORG
158,元大,ORG
158,台灣,NORP
158,台塑,ORG
158,永光,ORG
158,台灣,GPE
158,中工,ORG
158,錸德,ORG
158,中鋼,ORG
158,中纖,ORG
158,兆豐龍,PERSON
158,聯光,PERSON
158,群益科技,ORG
158,彰銀,ORG
158,中環,GPE
158,大同,GPE
158,正基,PERSON
158,台塑化,ORG
158,野村,ORG
158,臺灣,GPE
158,南港,GPE
158,元大,ORG
158,彩晶,ORG
158,大亞,ORG
158,台灣,GPE
158,遠東,GPE
158,緯創,ORG
158,三晃,ORG
158,台聚,ORG
158,旭暉應材,ORG
158,華邦,ORG
158,宏遠證,ORG
158,光洋科,ORG
158,台積電,ORG
158,日月光投控,ORG
158,東浦,PERSON
158,正隆,ORG
158,眾達ＫＹ,ORG
158,聯光,PERSON
158,三晃,ORG
158,眾達,PERSON
158,台積電,ORG
158,鴻海,ORG
158,富邦金,ORG
158,正基,PERSON
158,今日,DATE
159,工商時報,WORK_OF_ART
159,簡威瑟,PERSON
159,美國聯準會,ORG
159,摩根士丹利證券,ORG
159,八,CARDINAL
159,台積電,ORG
159,摩根士丹利證券全球科技產業分析團隊,ORG
159,大摩亞洲,LOC
159,亞洲半導體,ORG
159,摩根士丹利,ORG
159,詹家鴻,PERSON
159,過去十年,DATE
159,周期峰,PRODUCT
159,三,CARDINAL
159,二,CARDINAL
159,台積電聯發科世芯京元電,ORG
159,詹家鴻,PERSON
159,二,CARDINAL
159,第三,ORDINAL
159,台積電,ORG
159,世芯,PERSON
159,祥碩日月光投控萬潤,ORG
159,台積電,ORG
159,英特爾,ORG
159,大摩,ORG
159,台積電,ORG
159,韓海,PERSON
159,海力士,ORG
159,三,CARDINAL
159,台積電,ORG
159,台積電,ORG
159,大摩,ORG
159,摩根士丹利,ORG
159,上週三,DATE
159,台積電鴻海大立,ORG
159,台達,ORG
159,八,CARDINAL
159,今天,DATE
159,兩百,CARDINAL
159,今天,DATE
159,十點,TIME
160,台積電,ORG
160,近年,DATE
160,中文,LANGUAGE
161,英特爾,ORG
161,政府,ORG
161,亞馬遜,ORG
161,梁浩碩,PERSON
161,英特爾,ORG
161,多億美元,MONEY
161,亞馬遜,ORG
161,德國,GPE
161,兩年,DATE
161,英特爾美,PERSON
161,至多億美元,MONEY
161,美國,GPE
161,亞馬遜美,ORG
161,亞馬,PERSON
161,英特爾,ORG
161,美元,MONEY
161,英特爾,ORG
161,亞馬遜,ORG
161,數年,DATE
161,數十億美元,MONEY
161,英特爾,ORG
161,亞馬遜,ORG
161,英特爾,ORG
161,億美元,MONEY
161,美國,GPE
161,英特爾,ORG
161,億美元,MONEY
161,英特爾,ORG
161,英特爾晶圓代工廠,ORG
161,英特爾,ORG
161,德國,GPE
161,波蘭,GPE
161,兩年,DATE
161,英特爾,ORG
161,億美元,MONEY
161,英特爾,ORG
161,月初,DATE
161,月中,DATE
161,英特爾,ORG
161,今年,DATE
161,英特爾,ORG
161,昨天,DATE
161,美股,NORP
161,美國,NORP
161,英特爾,ORG
161,護國神山台積電,ORG
162,台灣人,NORP
162,美債,NORP
162,兩,CARDINAL
162,台積電,ORG
162,兩,CARDINAL
163,台積電,ORG
163,台積電,ORG
163,這兩天,DATE
163,平磐,GPE
164,台積電奈米,ORG
164,呂承哲,PERSON
164,台積電,ORG
164,台積電奈米,ORG
164,第二季,DATE
164,寶山工廠,ORG
164,第三季,DATE
164,第四,ORDINAL
164,蘋果,ORG
164,台積電,ORG
164,台積電,ORG
164,台積電,ORG
164,台積,ORG
165,經濟日報,WORK_OF_ART
165,吳凱中,PERSON
165,台北,GPE
165,蘋果,PRODUCT
165,首周,DATE
165,台積電,ORG
165,鴻海大立,ORG
165,光玉晶光,PERSON
165,去年,DATE
165,首周,DATE
165,蘋果,ORG
165,大陸,LOC
165,英文版,LANGUAGE
165,台灣,GPE
165,英語系,LANGUAGE
165,首周末,DATE
165,首週末,DATE
165,歐美,LOC
165,大陸,GPE
165,台積電鴻海,ORG
165,半年,DATE
165,今年月與月,DATE
165,萬,CARDINAL
165,今年,DATE
165,萬,CARDINAL
165,萬,CARDINAL
165,萬,CARDINAL
165,萬,CARDINAL
166,台積電,ORG
167,這幾年,DATE
167,台積電,ORG
167,台積電,ORG
167,台積,ORG
167,明年,DATE
167,台積電,ORG
167,台積電,ORG
167,台積製程,ORG
168,台積電,ORG
168,三年,DATE
168,嘉義廠,ORG
168,台積電,ORG
168,四,CARDINAL
168,台積電,ORG
168,今年,DATE
168,明年,DATE
168,後年,DATE
168,台積電,ORG
168,竹南六廠,ORG
168,嘉義,GPE
168,六,CARDINAL
168,台積電,ORG
168,龍潭,LOC
168,南科,GPE
168,台中,GPE
168,南科廠,ORG
168,台積電,ORG
168,竹南,GPE
168,第五,ORDINAL
168,竹南,GPE
168,台積電,ORG
168,四,CARDINAL
168,輝達,PERSON
168,台積電,ORG
168,竹南,GPE
168,嘉義七廠,ORG
168,輝達,PERSON
168,嘉義,GPE
169,台積電,ORG
169,美國,GPE
169,台積電,ORG
169,亞利桑納州,GPE
169,第款,ORDINAL
169,美國,GPE
169,亞利桑納州,GPE
169,台積電工廠,ORG
169,多年,DATE
169,年後,DATE
169,蘋果公司,ORG
169,台積電,ORG
169,亞利桑納州,GPE
169,第階段,ORDINAL
169,未來幾個月,DATE
169,旦,PERSON
169,第期,ORDINAL
169,第二,ORDINAL
169,年上半年,DATE
169,台積電,ORG
169,亞利桑納,GPE
169,台積電,ORG
169,台灣,GPE
169,數月,DATE
169,美國,GPE
169,台積電,ORG
169,美國,NORP
169,億美元,MONEY
169,台積電,ORG
169,美國商務部,ORG
169,億美元,MONEY
169,台積電,ORG
169,亞利桑納州,GPE
169,三,CARDINAL
169,美國商務部,ORG
169,台積電,ORG
169,年月,DATE
169,亞利桑那州,GPE
169,年月,DATE
169,台灣,GPE
169,台積電,ORG
169,在個月,DATE
169,美國,GPE
169,貝恩公司,ORG
169,彼得·漢伯里,PERSON
169,美,GPE
169,台積電美國廠,ORG
170,王,PERSON
170,台積電,ORG
170,鴻海,ORG
170,王順泉,PERSON
170,萬,CARDINAL
170,元新高,PERSON
170,今年來,DATE
170,台積電,ORG
170,元大,ORG
170,今年,DATE
170,台灣,GPE
170,元大,ORG
170,兆豐電子,ORG
170,凱基投信,ORG
170,凱基,ORG
170,去年,DATE
170,第名,ORDINAL
170,今年,DATE
170,凱基投信,ORG
170,日前,DATE
170,純凱基,ORG
170,台灣,GPE
170,下月,DATE
170,凱基,ORG
170,台灣,GPE
170,兩,CARDINAL
170,臺灣,GPE
170,臺灣,GPE
170,近日,DATE
170,自年月底,DATE
170,凱基投信,ORG
170,鴻海富邦金聯電,ORG
170,中信,ORG
170,兆豐金元,PERSON
170,金華南金,PERSON
171,新光金,ORG
171,萬,CARDINAL
171,日週三下午,TIME
171,王翊綺,PERSON
171,今日,DATE
171,台積電鴻海聯發科,ORG
171,今日,DATE
171,億元,MONEY
171,台積電,ORG
171,鴻海,ORG
171,元至元,MONEY
171,聯發,ORG
171,元至元,MONEY
171,大立,ORG
171,元至元,MONEY
171,台達電,ORG
171,聯電,ORG
171,今日,DATE
171,中信金,ORG
171,新光金,ORG
171,萬,CARDINAL
171,中信金,ORG
171,萬,CARDINAL
171,第二,ORDINAL
171,群創永光鴻海台,ORG
171,金光洋,ORG
171,中信金,ORG
171,西瓜金,ORG
171,台新金,ORG
172,農曆月,DATE
172,今年,DATE
172,上半年,DATE
172,台積電,ORG
172,上年中,DATE
172,下半年,DATE
172,近三個月,DATE
172,去年下半年,DATE
173,週前,DATE
173,中竹陞,PERSON
173,上週,DATE
173,張台,PERSON
173,上週,DATE
173,今天,DATE
173,明天,DATE
173,台積電,ORG
173,台積電,ORG
173,明天,DATE
173,台積電,ORG
173,明天,DATE
174,英特爾,ORG
174,卓怡君,PERSON
174,亞馬遜,ORG
174,英特爾,ORG
174,日,GPE
174,美系,NORP
174,台積電,ORG
174,台積電,ORG
174,英特爾,ORG
174,美國,GPE
174,世芯,PERSON
174,今天,DATE
174,世芯,PERSON
175,台積高雄二座廠,ORG
175,明年,DATE
175,二,CARDINAL
175,明年,DATE
175,自由時報,ORG
175,王榮祥,PERSON
175,台積電高雄廠,ORG
175,高雄市政府,ORG
175,明年,DATE
175,第季,DATE
175,明年,DATE
175,第三季,DATE
175,中央,ORG
175,南科半導體,ORG
175,高雄半導體,ORG
175,亞洲新灣區,LOC
175,楠梓產業園區,LOC
175,台積電高雄廠,ORG
175,台積電,ORG
175,楠梓園區,LOC
175,三,CARDINAL
175,台積電,ORG
175,高市府,ORG
175,台積電,ORG
175,高雄,GPE
175,第三,ORDINAL
175,二○二五年第季,DATE
175,第三季,DATE
175,第三,ORDINAL
175,今年,DATE
175,九月,DATE
175,楠梓,GPE
175,九百,CARDINAL
175,四十公尺,QUANTITY
175,六,CARDINAL
175,六億四千餘萬元,MONEY
175,去年十二月,DATE
175,二○二,CARDINAL
175,六年三月,DATE
175,高雄台積廠,ORG
175,今年十月,DATE
175,明年,DATE
175,第季,DATE
175,台積,ORG
175,淡海,LOC
175,台積中科,ORG
175,明年,DATE
175,台積,ORG
176,年月日,DATE
176,臺灣證券交易所證券櫃檯買賣中心公司,ORG
176,年月日,DATE
176,前日,DATE
176,今日,DATE
176,金額仟元,MONEY
176,元大,ORG
176,台灣,GPE
176,元大,ORG
176,新光金,ORG
176,中信金,ORG
176,台新金,ORG
176,台積電,ORG
176,鴻海,ORG
176,華通,ORG
176,建漢,ORG
176,萬潤,ORG
176,光菱,PERSON
176,東友,ORG
177,百萬,CARDINAL
177,中信金,ORG
177,長榮,PERSON
177,辛耘,PERSON
177,新光金,ORG
177,大立,ORG
177,陽明,ORG
177,萬海,ORG
177,藥華藥,FAC
177,百萬,CARDINAL
177,聯發科,ORG
177,台灣,GPE
177,中信金,ORG
177,台積電,ORG
177,華城,GPE
177,聯電,ORG
178,台積電,ORG
178,美國,GPE
178,美國,NORP
178,美國人,NORP
178,近幾年,DATE
178,中國,GPE
178,東南亞,LOC
178,墨西哥,GPE
178,富邦,ORG
178,富邦,ORG
178,今天,DATE
178,二,CARDINAL
179,台積,ORG
179,三年,DATE
179,嘉義廠,ORG
179,王怡茹,PERSON
179,台積電,ORG
179,四,CARDINAL
179,台積電,ORG
179,今年底月,DATE
179,去年底,DATE
179,台積電,ORG
179,竹南六廠,ORG
179,嘉義,GPE
179,六,CARDINAL
179,台積電,ORG
179,龍潭,LOC
179,南科,LOC
179,台中,GPE
179,南科廠,ORG
179,台積電,ORG
179,竹南,GPE
179,第五,ORDINAL
179,竹南廠,FAC
179,台積電,ORG
179,四,CARDINAL
179,輝達,PERSON
180,台積電,ORG
180,台股,NORP
180,財經中心,ORG
180,台北,GPE
180,美國,NORP
180,台積電,ORG
180,今日,DATE
180,億元,MONEY
180,今天,DATE
180,三,CARDINAL
180,台積電,ORG
180,鴻海,ORG
180,今天,DATE
180,科榮科承啟,PERSON
180,福懋油,ORG
180,千興東,ORG
180,億,CARDINAL
180,今晚,TIME
180,美股,NORP
180,兩,CARDINAL
181,台,GPE
181,新光金,ORG
181,台積電,ORG
181,聯發科,ORG
181,辛耘,PERSON
181,鴻海,ORG
182,郭智輝,PERSON
182,美國商會,ORG
182,三,CARDINAL
182,美商,NORP
182,經濟日報,WORK_OF_ART
182,葉卉軒,PERSON
182,台北,GPE
182,經濟部長,ORG
182,郭智輝,PERSON
182,昨日,DATE
182,三,CARDINAL
182,郭智輝,PERSON
182,經濟部,ORG
182,美商,GPE
182,美國商會,ORG
182,昨日,DATE
182,郭智輝,PERSON
182,郭智輝,PERSON
182,美國商會,ORG
182,郭智輝,PERSON
182,經濟部,ORG
182,經濟部,ORG
182,郭智輝,PERSON
182,經濟部,ORG
182,郭智輝,PERSON
182,經濟部,ORG
182,郭智輝,PERSON
182,昨日,DATE
182,郭智輝,PERSON
182,郭智輝,PERSON
182,美國商會,ORG
182,昨日,DATE
182,今年月,DATE
182,美國,GPE
182,台灣,GPE
182,台灣,GPE
182,政府,ORG
182,七成,CARDINAL
182,經濟部,ORG
182,五,CARDINAL
182,台灣,GPE
